group,statement_split,statement_idx,statement_id,alpha,alpha_norm,expected_probability
continuousSentiment,all,168,all:168,-41.9,-1.0,0.13643904967687714
continuousSentiment,all,169,all:169,-41.9,-1.0,8.366197733543332e-05
continuousSentiment,all,170,all:170,-41.9,-1.0,0.20614294776074893
continuousSentiment,all,171,all:171,-41.9,-1.0,0.0049033711456679336
continuousSentiment,all,172,all:172,-41.9,-1.0,0.060926178730213505
continuousSentiment,all,173,all:173,-41.9,-1.0,0.0004034611710379111
continuousSentiment,all,174,all:174,-41.9,-1.0,0.004786789665327045
continuousSentiment,all,0,all:0,-8.6,-0.205,0.20715808309590591
continuousSentiment,all,1,all:1,-8.6,-0.205,0.5804736272437082
continuousSentiment,all,2,all:2,-8.6,-0.205,0.33217563937537226
continuousSentiment,all,3,all:3,-8.6,-0.205,0.4705965534554049
continuousSentiment,all,4,all:4,-8.6,-0.205,0.7363173276568404
continuousSentiment,all,5,all:5,-8.6,-0.205,0.20216549109821155
continuousSentiment,all,6,all:6,-8.6,-0.205,0.03443500560518266
continuousSentiment,all,7,all:7,-8.6,-0.205,0.00047852584832562225
continuousSentiment,all,8,all:8,-8.6,-0.205,0.7780299234935426
continuousSentiment,all,9,all:9,-8.6,-0.205,0.7708163349089167
continuousSentiment,all,10,all:10,-8.6,-0.205,2.9144408224431435e-08
continuousSentiment,all,11,all:11,-8.6,-0.205,0.22360117914610278
continuousSentiment,all,12,all:12,-8.6,-0.205,3.9166994015e-05
continuousSentiment,all,13,all:13,-8.6,-0.205,0.00043352261687268893
continuousSentiment,all,14,all:14,-8.6,-0.205,0.2272909805450728
continuousSentiment,all,15,all:15,-8.6,-0.205,0.04218970672796062
continuousSentiment,all,16,all:16,-8.6,-0.205,0.27114832205942946
continuousSentiment,all,17,all:17,-8.6,-0.205,0.9526284622191346
continuousSentiment,all,18,all:18,-8.6,-0.205,0.7768635768856973
continuousSentiment,all,19,all:19,-8.6,-0.205,0.2152855241879411
continuousSentiment,all,20,all:20,-8.6,-0.205,0.027106161713722057
continuousSentiment,all,21,all:21,-8.6,-0.205,0.3076288904194051
continuousSentiment,all,22,all:22,-8.6,-0.205,0.41108401419829627
continuousSentiment,all,23,all:23,-8.6,-0.205,0.04508711676477211
continuousSentiment,all,24,all:24,-8.6,-0.205,0.23292782741480356
continuousSentiment,all,25,all:25,-8.6,-0.205,0.3407043788744073
continuousSentiment,all,26,all:26,-8.6,-0.205,0.22554451105322848
continuousSentiment,all,27,all:27,-8.6,-0.205,0.0766716407799162
continuousSentiment,all,28,all:28,-8.6,-0.205,0.00031044336352478887
continuousSentiment,all,29,all:29,-8.6,-0.205,0.3471626412927156
continuousSentiment,all,30,all:30,-8.6,-0.205,0.7605089656843372
continuousSentiment,all,31,all:31,-8.6,-0.205,0.21559954894554406
continuousSentiment,all,32,all:32,-8.6,-0.205,0.0032999370585463776
continuousSentiment,all,33,all:33,-8.6,-0.205,0.7912504172292218
continuousSentiment,all,34,all:34,-8.6,-0.205,0.5785781033629207
continuousSentiment,all,35,all:35,-8.6,-0.205,0.23527984610370922
continuousSentiment,all,36,all:36,-8.6,-0.205,0.24673528086665086
continuousSentiment,all,37,all:37,-8.6,-0.205,0.0759343901820803
continuousSentiment,all,38,all:38,-8.6,-0.205,0.2066828603967414
continuousSentiment,all,39,all:39,-8.6,-0.205,0.33001301843307984
continuousSentiment,all,40,all:40,-8.6,-0.205,0.3364594178615692
continuousSentiment,all,41,all:41,-8.6,-0.205,0.35466576026535324
continuousSentiment,all,42,all:42,-8.6,-0.205,0.7246214128914494
continuousSentiment,all,43,all:43,-8.6,-0.205,0.15784075901264918
continuousSentiment,all,44,all:44,-8.6,-0.205,0.38640931173275
continuousSentiment,all,45,all:45,-8.6,-0.205,0.23656672762617387
continuousSentiment,all,46,all:46,-8.6,-0.205,0.5286487078708298
continuousSentiment,all,47,all:47,-8.6,-0.205,0.41969957602908986
continuousSentiment,all,48,all:48,-8.6,-0.205,0.3118835970736948
continuousSentiment,all,49,all:49,-8.6,-0.205,0.22913378609985033
continuousSentiment,all,50,all:50,-8.6,-0.205,0.22651681440265442
continuousSentiment,all,51,all:51,-8.6,-0.205,0.2987542759229727
continuousSentiment,all,52,all:52,-8.6,-0.205,0.2455009448564942
continuousSentiment,all,53,all:53,-8.6,-0.205,0.3611858355895836
continuousSentiment,all,54,all:54,-8.6,-0.205,0.8287130908640281
continuousSentiment,all,55,all:55,-8.6,-0.205,0.3067820230449296
continuousSentiment,all,56,all:56,-8.6,-0.205,0.003823268525016178
continuousSentiment,all,57,all:57,-8.6,-0.205,0.3365413550843239
continuousSentiment,all,58,all:58,-8.6,-0.205,0.333884175663154
continuousSentiment,all,59,all:59,-8.6,-0.205,0.22031571386515106
continuousSentiment,all,60,all:60,-8.6,-0.205,0.4055695986581004
continuousSentiment,all,61,all:61,-8.6,-0.205,0.7699923862677683
continuousSentiment,all,62,all:62,-8.6,-0.205,0.5253653180170627
continuousSentiment,all,63,all:63,-8.6,-0.205,0.44053364249920934
continuousSentiment,all,64,all:64,-8.6,-0.205,0.33378861072535415
continuousSentiment,all,65,all:65,-8.6,-0.205,9.089191139715948e-07
continuousSentiment,all,66,all:66,-8.6,-0.205,0.18123416257188704
continuousSentiment,all,67,all:67,-8.6,-0.205,0.07667542506870263
continuousSentiment,all,68,all:68,-8.6,-0.205,1.9682631715084216e-06
continuousSentiment,all,69,all:69,-8.6,-0.205,0.24015492410896774
continuousSentiment,all,70,all:70,-8.6,-0.205,0.2221287309259519
continuousSentiment,all,71,all:71,-8.6,-0.205,0.4399755790186815
continuousSentiment,all,72,all:72,-8.6,-0.205,0.7763659245776824
continuousSentiment,all,73,all:73,-8.6,-0.205,0.030961088140118134
continuousSentiment,all,74,all:74,-8.6,-0.205,0.19619678674862068
continuousSentiment,all,75,all:75,-8.6,-0.205,0.30313132950508
continuousSentiment,all,76,all:76,-8.6,-0.205,0.06140173658753188
continuousSentiment,all,77,all:77,-8.6,-0.205,0.3175437515312819
continuousSentiment,all,78,all:78,-8.6,-0.205,0.22861123327323898
continuousSentiment,all,79,all:79,-8.6,-0.205,0.24705553293578472
continuousSentiment,all,80,all:80,-8.6,-0.205,0.7775495671720449
continuousSentiment,all,81,all:81,-8.6,-0.205,0.20481126459005997
continuousSentiment,all,82,all:82,-8.6,-0.205,0.9999777531326774
continuousSentiment,all,83,all:83,-8.6,-0.205,0.3467599361657942
continuousSentiment,all,84,all:84,-8.6,-0.205,0.06889029384797091
continuousSentiment,all,85,all:85,-8.6,-0.205,0.1753189857959256
continuousSentiment,all,86,all:86,-8.6,-0.205,0.3318044858325776
continuousSentiment,all,87,all:87,-8.6,-0.205,0.7806826872860371
continuousSentiment,all,88,all:88,-8.6,-0.205,0.24007739348961513
continuousSentiment,all,89,all:89,-8.6,-0.205,0.33789063056140844
continuousSentiment,all,90,all:90,-8.6,-0.205,0.7196195803922808
continuousSentiment,all,91,all:91,-8.6,-0.205,0.02949382243466699
continuousSentiment,all,92,all:92,-8.6,-0.205,0.004393519117414622
continuousSentiment,all,93,all:93,-8.6,-0.205,0.24176250930901785
continuousSentiment,all,94,all:94,-8.6,-0.205,0.38164284302165785
continuousSentiment,all,95,all:95,-8.6,-0.205,0.251952510654688
continuousSentiment,all,96,all:96,-8.6,-0.205,0.0853888133933459
continuousSentiment,all,97,all:97,-8.6,-0.205,0.4522697153012198
continuousSentiment,all,98,all:98,-8.6,-0.205,0.1112788321135412
continuousSentiment,all,99,all:99,-8.6,-0.205,0.001752580773503489
continuousSentiment,all,100,all:100,-8.6,-0.205,0.506225888309335
continuousSentiment,all,101,all:101,-8.6,-0.205,0.36602851498093
continuousSentiment,all,102,all:102,-8.6,-0.205,0.0007709360961685556
continuousSentiment,all,103,all:103,-8.6,-0.205,0.46687906435873494
continuousSentiment,all,104,all:104,-8.6,-0.205,0.7492493202997462
continuousSentiment,all,105,all:105,-8.6,-0.205,0.0230569103934966
continuousSentiment,all,106,all:106,-8.6,-0.205,0.26618348887713245
continuousSentiment,all,107,all:107,-8.6,-0.205,0.33174032551955285
continuousSentiment,all,108,all:108,-8.6,-0.205,0.7536601683045512
continuousSentiment,all,109,all:109,-8.6,-0.205,0.24174895216944853
continuousSentiment,all,110,all:110,-8.6,-0.205,0.27090241087356026
continuousSentiment,all,111,all:111,-8.6,-0.205,0.012757472387242844
continuousSentiment,all,112,all:112,-8.6,-0.205,0.004420841574542155
continuousSentiment,all,113,all:113,-8.6,-0.205,0.0010130339886370555
continuousSentiment,all,114,all:114,-8.6,-0.205,0.22891284595660777
continuousSentiment,all,115,all:115,-8.6,-0.205,0.3552334911978381
continuousSentiment,all,116,all:116,-8.6,-0.205,0.769040455402346
continuousSentiment,all,117,all:117,-8.6,-0.205,0.002657558283399322
continuousSentiment,all,118,all:118,-8.6,-0.205,0.3255523274287594
continuousSentiment,all,119,all:119,-8.6,-0.205,0.33497636795681063
continuousSentiment,all,120,all:120,-8.6,-0.205,0.22058993521552267
continuousSentiment,all,121,all:121,-8.6,-0.205,0.781081336334456
continuousSentiment,all,122,all:122,-8.6,-0.205,0.7762364426799687
continuousSentiment,all,123,all:123,-8.6,-0.205,0.0010638936122747333
continuousSentiment,all,124,all:124,-8.6,-0.205,0.6204468516115201
continuousSentiment,all,125,all:125,-8.6,-0.205,0.3109901886198927
continuousSentiment,all,126,all:126,-8.6,-0.205,0.7614902906055628
continuousSentiment,all,127,all:127,-8.6,-0.205,0.7596453366351721
continuousSentiment,all,128,all:128,-8.6,-0.205,0.35423059820246267
continuousSentiment,all,129,all:129,-8.6,-0.205,0.0070977914662618226
continuousSentiment,all,130,all:130,-8.6,-0.205,0.23205996651587435
continuousSentiment,all,131,all:131,-8.6,-0.205,0.5762484651612589
continuousSentiment,all,132,all:132,-8.6,-0.205,0.776498714267118
continuousSentiment,all,133,all:133,-8.6,-0.205,0.22110037696435098
continuousSentiment,all,134,all:134,-8.6,-0.205,0.005770930165198789
continuousSentiment,all,135,all:135,-8.6,-0.205,0.2956014390950973
continuousSentiment,all,136,all:136,-8.6,-0.205,0.4977695459773559
continuousSentiment,all,137,all:137,-8.6,-0.205,0.20640529336195912
continuousSentiment,all,138,all:138,-8.6,-0.205,0.4161008068150267
continuousSentiment,all,139,all:139,-8.6,-0.205,0.33182032484907453
continuousSentiment,all,140,all:140,-8.6,-0.205,0.2586068581476908
continuousSentiment,all,141,all:141,-8.6,-0.205,0.335722763332474
continuousSentiment,all,142,all:142,-8.6,-0.205,0.46145236607471296
continuousSentiment,all,143,all:143,-8.6,-0.205,0.002130879077527678
continuousSentiment,all,144,all:144,-8.6,-0.205,0.22643695646260426
continuousSentiment,all,145,all:145,-8.6,-0.205,0.34989898617893544
continuousSentiment,all,146,all:146,-8.6,-0.205,0.7813992351860106
continuousSentiment,all,147,all:147,-8.6,-0.205,0.0019541454967321892
continuousSentiment,all,148,all:148,-8.6,-0.205,0.7238396661075222
continuousSentiment,all,149,all:149,-8.6,-0.205,0.267547949838243
continuousSentiment,all,150,all:150,-8.6,-0.205,0.2699359596902912
continuousSentiment,all,151,all:151,-8.6,-0.205,0.24568240706380648
continuousSentiment,all,152,all:152,-8.6,-0.205,0.5569810686830909
continuousSentiment,all,153,all:153,-8.6,-0.205,0.25247840660724713
continuousSentiment,all,154,all:154,-8.6,-0.205,0.2224747176360503
continuousSentiment,all,155,all:155,-8.6,-0.205,0.3188005102438736
continuousSentiment,all,156,all:156,-8.6,-0.205,0.7770284287585203
continuousSentiment,all,157,all:157,-8.6,-0.205,0.5477181488652643
continuousSentiment,all,158,all:158,-8.6,-0.205,0.23504494308109974
continuousSentiment,all,159,all:159,-8.6,-0.205,0.3365682958521538
continuousSentiment,all,160,all:160,-8.6,-0.205,0.3083128578202103
continuousSentiment,all,161,all:161,-8.6,-0.205,0.5567113345368473
continuousSentiment,all,162,all:162,-8.6,-0.205,0.21525585565422645
continuousSentiment,all,163,all:163,-8.6,-0.205,0.22502288328256068
continuousSentiment,all,164,all:164,-8.6,-0.205,0.26601746255950925
continuousSentiment,all,165,all:165,-8.6,-0.205,0.1377955187606238
continuousSentiment,all,166,all:166,-8.6,-0.205,0.7795173810339233
continuousSentiment,all,167,all:167,-8.6,-0.205,0.24253281934287044
continuousSentiment,all,168,all:168,-8.6,-0.205,0.34115762047492604
continuousSentiment,all,169,all:169,-8.6,-0.205,1.8543737975677775e-05
continuousSentiment,all,170,all:170,-8.6,-0.205,0.3168762668001499
continuousSentiment,all,171,all:171,-8.6,-0.205,0.22263357858691357
continuousSentiment,all,172,all:172,-8.6,-0.205,0.25863307363963967
continuousSentiment,all,173,all:173,-8.6,-0.205,0.003737706879923
continuousSentiment,all,174,all:174,-8.6,-0.205,0.23272945524197355
continuousSentiment,all,0,all:0,0.0,0.0,0.2385971236785089
continuousSentiment,all,1,all:1,0.0,0.0,0.7737585405848955
continuousSentiment,all,2,all:2,0.0,0.0,0.3807720097042682
continuousSentiment,all,3,all:3,0.0,0.0,0.7088751198797878
continuousSentiment,all,4,all:4,0.0,0.0,0.7756431980975409
continuousSentiment,all,5,all:5,0.0,0.0,0.22045700910565103
continuousSentiment,all,6,all:6,0.0,0.0,0.22634203492985958
continuousSentiment,all,7,all:7,0.0,0.0,0.007450460137886434
continuousSentiment,all,8,all:8,0.0,0.0,0.8126226624427708
continuousSentiment,all,9,all:9,0.0,0.0,0.778986081978443
continuousSentiment,all,10,all:10,0.0,0.0,3.8463380137390386e-08
continuousSentiment,all,11,all:11,0.0,0.0,0.2730010483985998
continuousSentiment,all,12,all:12,0.0,0.0,0.00046632784217574445
continuousSentiment,all,13,all:13,0.0,0.0,0.004278338106043255
continuousSentiment,all,14,all:14,0.0,0.0,0.2749143402318213
continuousSentiment,all,15,all:15,0.0,0.0,0.21529813888672467
continuousSentiment,all,16,all:16,0.0,0.0,0.33966493489192073
continuousSentiment,all,17,all:17,0.0,0.0,0.9975601892842607
continuousSentiment,all,18,all:18,0.0,0.0,0.7911513486606758
continuousSentiment,all,19,all:19,0.0,0.0,0.2836868295692968
continuousSentiment,all,20,all:20,0.0,0.0,0.19168581399505558
continuousSentiment,all,21,all:21,0.0,0.0,0.3381916023252068
continuousSentiment,all,22,all:22,0.0,0.0,0.7537221145124895
continuousSentiment,all,23,all:23,0.0,0.0,0.1742946803133387
continuousSentiment,all,24,all:24,0.0,0.0,0.3220832440723876
continuousSentiment,all,25,all:25,0.0,0.0,0.3617966411844631
continuousSentiment,all,26,all:26,0.0,0.0,0.28177731093651315
continuousSentiment,all,27,all:27,0.0,0.0,0.256911225146929
continuousSentiment,all,28,all:28,0.0,0.0,0.029445585759184198
continuousSentiment,all,29,all:29,0.0,0.0,0.46384959466858994
continuousSentiment,all,30,all:30,0.0,0.0,0.7813867556878741
continuousSentiment,all,31,all:31,0.0,0.0,0.22366135022831543
continuousSentiment,all,32,all:32,0.0,0.0,0.051867079703003936
continuousSentiment,all,33,all:33,0.0,0.0,0.870502981298714
continuousSentiment,all,34,all:34,0.0,0.0,0.7760646757641866
continuousSentiment,all,35,all:35,0.0,0.0,0.30212285579451303
continuousSentiment,all,36,all:36,0.0,0.0,0.3058934879756791
continuousSentiment,all,37,all:37,0.0,0.0,0.23368365637326946
continuousSentiment,all,38,all:38,0.0,0.0,0.22439207919401388
continuousSentiment,all,39,all:39,0.0,0.0,0.5351314378563569
continuousSentiment,all,40,all:40,0.0,0.0,0.47271312555657796
continuousSentiment,all,41,all:41,0.0,0.0,0.6001621792287996
continuousSentiment,all,42,all:42,0.0,0.0,0.7750825284898204
continuousSentiment,all,43,all:43,0.0,0.0,0.21412011426505365
continuousSentiment,all,44,all:44,0.0,0.0,0.6579432989871452
continuousSentiment,all,45,all:45,0.0,0.0,0.34101430143355865
continuousSentiment,all,46,all:46,0.0,0.0,0.6580019922551247
continuousSentiment,all,47,all:47,0.0,0.0,0.774578049948555
continuousSentiment,all,48,all:48,0.0,0.0,0.3332744408981931
continuousSentiment,all,49,all:49,0.0,0.0,0.27243072795083206
continuousSentiment,all,50,all:50,0.0,0.0,0.27900068306508075
continuousSentiment,all,51,all:51,0.0,0.0,0.3654897197392526
continuousSentiment,all,52,all:52,0.0,0.0,0.2975052322385257
continuousSentiment,all,53,all:53,0.0,0.0,0.7307254479531442
continuousSentiment,all,54,all:54,0.0,0.0,0.9376446553200003
continuousSentiment,all,55,all:55,0.0,0.0,0.45918428624878505
continuousSentiment,all,56,all:56,0.0,0.0,0.18121235765781477
continuousSentiment,all,57,all:57,0.0,0.0,0.3481661782354321
continuousSentiment,all,58,all:58,0.0,0.0,0.4282524394027606
continuousSentiment,all,59,all:59,0.0,0.0,0.22768687883179733
continuousSentiment,all,60,all:60,0.0,0.0,0.6201064133436761
continuousSentiment,all,61,all:61,0.0,0.0,0.7786761118478989
continuousSentiment,all,62,all:62,0.0,0.0,0.5456975950015186
continuousSentiment,all,63,all:63,0.0,0.0,0.7676184774084893
continuousSentiment,all,64,all:64,0.0,0.0,0.4949570368802461
continuousSentiment,all,65,all:65,0.0,0.0,2.161995020893773e-06
continuousSentiment,all,66,all:66,0.0,0.0,0.22959821535645655
continuousSentiment,all,67,all:67,0.0,0.0,0.2153405238755772
continuousSentiment,all,68,all:68,0.0,0.0,8.735437746494696e-06
continuousSentiment,all,69,all:69,0.0,0.0,0.3320761525779056
continuousSentiment,all,70,all:70,0.0,0.0,0.23894095284254385
continuousSentiment,all,71,all:71,0.0,0.0,0.6098548150498413
continuousSentiment,all,72,all:72,0.0,0.0,0.7977042308064007
continuousSentiment,all,73,all:73,0.0,0.0,0.32500032127192935
continuousSentiment,all,74,all:74,0.0,0.0,0.22205117699118035
continuousSentiment,all,75,all:75,0.0,0.0,0.7483136636792058
continuousSentiment,all,76,all:76,0.0,0.0,0.22161180986136722
continuousSentiment,all,77,all:77,0.0,0.0,0.39459133751010866
continuousSentiment,all,78,all:78,0.0,0.0,0.27060198776466887
continuousSentiment,all,79,all:79,0.0,0.0,0.3520516586958721
continuousSentiment,all,80,all:80,0.0,0.0,0.808290009190942
continuousSentiment,all,81,all:81,0.0,0.0,0.22423670722135508
continuousSentiment,all,82,all:82,0.0,0.0,0.9999981571528088
continuousSentiment,all,83,all:83,0.0,0.0,0.7712388362390032
continuousSentiment,all,84,all:84,0.0,0.0,0.1814605347103314
continuousSentiment,all,85,all:85,0.0,0.0,0.22014560598261254
continuousSentiment,all,86,all:86,0.0,0.0,0.3678564477406028
continuousSentiment,all,87,all:87,0.0,0.0,0.8349722732322784
continuousSentiment,all,88,all:88,0.0,0.0,0.32744064262533895
continuousSentiment,all,89,all:89,0.0,0.0,0.5192072199524
continuousSentiment,all,90,all:90,0.0,0.0,0.7763888814568926
continuousSentiment,all,91,all:91,0.0,0.0,0.1836485570367444
continuousSentiment,all,92,all:92,0.0,0.0,0.13372197976240074
continuousSentiment,all,93,all:93,0.0,0.0,0.331087724527473
continuousSentiment,all,94,all:94,0.0,0.0,0.543239131495685
continuousSentiment,all,95,all:95,0.0,0.0,0.32544831658967355
continuousSentiment,all,96,all:96,0.0,0.0,0.20598652927997405
continuousSentiment,all,97,all:97,0.0,0.0,0.7402831025320371
continuousSentiment,all,98,all:98,0.0,0.0,0.22037174849687163
continuousSentiment,all,99,all:99,0.0,0.0,0.0845505830979975
continuousSentiment,all,100,all:100,0.0,0.0,0.605044319868822
continuousSentiment,all,101,all:101,0.0,0.0,0.7376940974217261
continuousSentiment,all,102,all:102,0.0,0.0,0.02787474910103642
continuousSentiment,all,103,all:103,0.0,0.0,0.549614939858166
continuousSentiment,all,104,all:104,0.0,0.0,0.7789349766092477
continuousSentiment,all,105,all:105,0.0,0.0,0.21308600092179725
continuousSentiment,all,106,all:106,0.0,0.0,0.3000501046624804
continuousSentiment,all,107,all:107,0.0,0.0,0.36700980233966224
continuousSentiment,all,108,all:108,0.0,0.0,0.7775179037241459
continuousSentiment,all,109,all:109,0.0,0.0,0.3526630843597839
continuousSentiment,all,110,all:110,0.0,0.0,0.3381324306705748
continuousSentiment,all,111,all:111,0.0,0.0,0.19693425069086745
continuousSentiment,all,112,all:112,0.0,0.0,0.06529369643208471
continuousSentiment,all,113,all:113,0.0,0.0,0.04234637944686477
continuousSentiment,all,114,all:114,0.0,0.0,0.2971930703277769
continuousSentiment,all,115,all:115,0.0,0.0,0.5187278103626852
continuousSentiment,all,116,all:116,0.0,0.0,0.8833231871135757
continuousSentiment,all,117,all:117,0.0,0.0,0.045444523454944236
continuousSentiment,all,118,all:118,0.0,0.0,0.34263604425912797
continuousSentiment,all,119,all:119,0.0,0.0,0.40382839292840655
continuousSentiment,all,120,all:120,0.0,0.0,0.2978095650847319
continuousSentiment,all,121,all:121,0.0,0.0,0.8332439221687314
continuousSentiment,all,122,all:122,0.0,0.0,0.8141889731031386
continuousSentiment,all,123,all:123,0.0,0.0,0.09846637694362004
continuousSentiment,all,124,all:124,0.0,0.0,0.7778152023543916
continuousSentiment,all,125,all:125,0.0,0.0,0.7250888707338821
continuousSentiment,all,126,all:126,0.0,0.0,0.7755866514205585
continuousSentiment,all,127,all:127,0.0,0.0,0.7840741349772592
continuousSentiment,all,128,all:128,0.0,0.0,0.4595718999146096
continuousSentiment,all,129,all:129,0.0,0.0,0.30249263518568387
continuousSentiment,all,130,all:130,0.0,0.0,0.3372427422616392
continuousSentiment,all,131,all:131,0.0,0.0,0.7785475038790103
continuousSentiment,all,132,all:132,0.0,0.0,0.7808923916521758
continuousSentiment,all,133,all:133,0.0,0.0,0.23098058844070424
continuousSentiment,all,134,all:134,0.0,0.0,0.04741372960135002
continuousSentiment,all,135,all:135,0.0,0.0,0.5458738141592036
continuousSentiment,all,136,all:136,0.0,0.0,0.7692803743279946
continuousSentiment,all,137,all:137,0.0,0.0,0.22339754259507089
continuousSentiment,all,138,all:138,0.0,0.0,0.49499377055889543
continuousSentiment,all,139,all:139,0.0,0.0,0.47088109593353544
continuousSentiment,all,140,all:140,0.0,0.0,0.3430720245559717
continuousSentiment,all,141,all:141,0.0,0.0,0.38545023387504984
continuousSentiment,all,142,all:142,0.0,0.0,0.5100497962930308
continuousSentiment,all,143,all:143,0.0,0.0,0.0237608037891079
continuousSentiment,all,144,all:144,0.0,0.0,0.27304412762298
continuousSentiment,all,145,all:145,0.0,0.0,0.5254429209120537
continuousSentiment,all,146,all:146,0.0,0.0,0.8327269988119679
continuousSentiment,all,147,all:147,0.0,0.0,0.09868171348334927
continuousSentiment,all,148,all:148,0.0,0.0,0.7743310835309432
continuousSentiment,all,149,all:149,0.0,0.0,0.3219286101820719
continuousSentiment,all,150,all:150,0.0,0.0,0.3358121445841157
continuousSentiment,all,151,all:151,0.0,0.0,0.35564520031078833
continuousSentiment,all,152,all:152,0.0,0.0,0.768102457559697
continuousSentiment,all,153,all:153,0.0,0.0,0.3242382607459785
continuousSentiment,all,154,all:154,0.0,0.0,0.24359773855339537
continuousSentiment,all,155,all:155,0.0,0.0,0.3730703373987836
continuousSentiment,all,156,all:156,0.0,0.0,0.7844274254929978
continuousSentiment,all,157,all:157,0.0,0.0,0.7796770166008751
continuousSentiment,all,158,all:158,0.0,0.0,0.2745247462339892
continuousSentiment,all,159,all:159,0.0,0.0,0.36500372490686334
continuousSentiment,all,160,all:160,0.0,0.0,0.7478935083205622
continuousSentiment,all,161,all:161,0.0,0.0,0.7692076458559336
continuousSentiment,all,162,all:162,0.0,0.0,0.22608083432123743
continuousSentiment,all,163,all:163,0.0,0.0,0.27256722870209643
continuousSentiment,all,164,all:164,0.0,0.0,0.34981591195279765
continuousSentiment,all,165,all:165,0.0,0.0,0.21626213773516542
continuousSentiment,all,166,all:166,0.0,0.0,0.81252727273975
continuousSentiment,all,167,all:167,0.0,0.0,0.40439451042390934
continuousSentiment,all,168,all:168,0.0,0.0,0.6991969337342521
continuousSentiment,all,169,all:169,0.0,0.0,3.544901642067778e-05
continuousSentiment,all,170,all:170,0.0,0.0,0.7072765129868999
continuousSentiment,all,171,all:171,0.0,0.0,0.2362571466056579
continuousSentiment,all,172,all:172,0.0,0.0,0.3267917610016215
continuousSentiment,all,173,all:173,0.0,0.0,0.20076900565064312
continuousSentiment,all,174,all:174,0.0,0.0,0.3475808855057608
continuousSentiment,all,0,all:0,24.7,0.426,0.5273203205641523
continuousSentiment,all,1,all:1,24.7,0.426,0.8817350018307342
continuousSentiment,all,2,all:2,24.7,0.426,0.8193536140775391
continuousSentiment,all,3,all:3,24.7,0.426,0.8317409943895261
continuousSentiment,all,4,all:4,24.7,0.426,0.910435893144686
continuousSentiment,all,5,all:5,24.7,0.426,0.7737356128447908
continuousSentiment,all,6,all:6,24.7,0.426,0.4652871226351423
continuousSentiment,all,7,all:7,24.7,0.426,0.2968258997318815
continuousSentiment,all,8,all:8,24.7,0.426,0.9428595566731585
continuousSentiment,all,9,all:9,24.7,0.426,0.9865440738026897
continuousSentiment,all,10,all:10,24.7,0.426,0.8662424961190333
continuousSentiment,all,11,all:11,24.7,0.426,0.7839396641250724
continuousSentiment,all,12,all:12,24.7,0.426,0.3050297438493934
continuousSentiment,all,13,all:13,24.7,0.426,0.2768283457316384
continuousSentiment,all,14,all:14,24.7,0.426,0.6158253921076617
continuousSentiment,all,15,all:15,24.7,0.426,0.44005579051925914
continuousSentiment,all,16,all:16,24.7,0.426,0.9684884040710663
continuousSentiment,all,17,all:17,24.7,0.426,0.9999827424202488
continuousSentiment,all,18,all:18,24.7,0.426,0.9883378822745361
continuousSentiment,all,19,all:19,24.7,0.426,0.8226885657749894
continuousSentiment,all,20,all:20,24.7,0.426,0.4442512896609127
continuousSentiment,all,21,all:21,24.7,0.426,0.7928519623969733
continuousSentiment,all,22,all:22,24.7,0.426,0.8731207236711885
continuousSentiment,all,23,all:23,24.7,0.426,0.764658079814053
continuousSentiment,all,24,all:24,24.7,0.426,0.7789638778121319
continuousSentiment,all,25,all:25,24.7,0.426,0.8460323859930869
continuousSentiment,all,26,all:26,24.7,0.426,0.7893287662138074
continuousSentiment,all,27,all:27,24.7,0.426,0.4300954373818017
continuousSentiment,all,28,all:28,24.7,0.426,0.5065137273805957
continuousSentiment,all,29,all:29,24.7,0.426,0.9665534875449059
continuousSentiment,all,30,all:30,24.7,0.426,0.9307297100110945
continuousSentiment,all,31,all:31,24.7,0.426,0.5873878120654787
continuousSentiment,all,32,all:32,24.7,0.426,0.5127554437235334
continuousSentiment,all,33,all:33,24.7,0.426,0.999431446782849
continuousSentiment,all,34,all:34,24.7,0.426,0.8904252017540826
continuousSentiment,all,35,all:35,24.7,0.426,0.793206489007046
continuousSentiment,all,36,all:36,24.7,0.426,0.7778579645997054
continuousSentiment,all,37,all:37,24.7,0.426,0.8796839263496593
continuousSentiment,all,38,all:38,24.7,0.426,0.6009216535758085
continuousSentiment,all,39,all:39,24.7,0.426,0.8165757536134804
continuousSentiment,all,40,all:40,24.7,0.426,0.816740667040162
continuousSentiment,all,41,all:41,24.7,0.426,0.984887735269417
continuousSentiment,all,42,all:42,24.7,0.426,0.8758796030313428
continuousSentiment,all,43,all:43,24.7,0.426,0.33973102984106474
continuousSentiment,all,44,all:44,24.7,0.426,0.998459168483273
continuousSentiment,all,45,all:45,24.7,0.426,0.841044384632044
continuousSentiment,all,46,all:46,24.7,0.426,0.8904789126879541
continuousSentiment,all,47,all:47,24.7,0.426,0.881668693235434
continuousSentiment,all,48,all:48,24.7,0.426,0.8767995866167144
continuousSentiment,all,49,all:49,24.7,0.426,0.7724969026848082
continuousSentiment,all,50,all:50,24.7,0.426,0.8792681866131735
continuousSentiment,all,51,all:51,24.7,0.426,0.7920264129501393
continuousSentiment,all,52,all:52,24.7,0.426,0.7802036046238949
continuousSentiment,all,53,all:53,24.7,0.426,0.9749406466825042
continuousSentiment,all,54,all:54,24.7,0.426,0.9999388903897874
