alpha,domain,condition,w_pos,w_neg,w_first,w_second,p_pos,p_neg,p_first,p_second,logit_diff_semantic,logit_diff_positional,Condition,neutral,logit_diff_semantic_centered,logit_diff_positional_centered,normed_alpha,z_logit_diff_semantic,z_a,neutral_binary
11.6,affective,1,Assured,Uneasy,Assured,Uneasy,1.0,7.486343383789062e-05,1.0,7.486343383789062e-05,9.5,9.5,congruent,semantic,8.25,8.25,0.2,1.1208128117500642,0.31615588790111987,1
23.2,affective,1,Assured,Uneasy,Assured,Uneasy,1.0,3.725290298461914e-06,1.0,3.725290298461914e-06,12.5,12.5,congruent,semantic,11.25,11.25,0.4,1.3690387126147743,0.6323117758022397,1
34.8,affective,1,Assured,Uneasy,Assured,Uneasy,1.0,1.3709068298339844e-06,1.0,1.3709068298339844e-06,13.5,13.5,congruent,semantic,12.25,12.25,0.6,1.4517806795696775,0.9484676637033594,1
46.4,affective,1,Assured,Uneasy,Assured,Uneasy,1.0,6.48200511932373e-07,1.0,6.48200511932373e-07,14.25,14.25,congruent,semantic,13.0,13.0,0.8,1.5138371547858551,1.2646235516044795,1
58.0,affective,1,Assured,Uneasy,Assured,Uneasy,1.0,7.338821887969971e-07,1.0,7.338821887969971e-07,14.125,14.125,congruent,semantic,12.875,12.875,1.0,1.503494408916492,1.5807794395055992,1
-41.9,affective,-1,Assured,Uneasy,Uneasy,Assured,4.0381564758718014e-10,0.60546875,0.60546875,4.0381564758718014e-10,-21.125,21.125,incongruent,semantic,-14.625,14.625,-1.0,-1.413159926243852,-1.5807794395055992,1
-33.52,affective,-1,Assured,Uneasy,Uneasy,Assured,5.711626727133988e-10,0.96484375,0.96484375,5.711626727133988e-10,-21.25,21.25,incongruent,semantic,-14.75,14.75,-0.8,-1.4235026721132147,-1.2646235516044795,1
-25.14,affective,-1,Assured,Uneasy,Uneasy,Assured,1.318767317570746e-10,1.0,1.0,1.318767317570746e-10,-22.75,22.75,incongruent,semantic,-16.25,16.25,-0.6,-1.5476156225455697,-0.9484676637033594,1
-16.76,affective,-1,Assured,Uneasy,Uneasy,Assured,4.274625098332763e-11,1.0,1.0,4.274625098332763e-11,-23.875,23.875,incongruent,semantic,-17.375,17.375,-0.4,-1.6407003353698362,-0.6323117758022397,1
-8.38,affective,-1,Assured,Uneasy,Uneasy,Assured,2.9976945370435715e-09,1.0,1.0,2.9976945370435715e-09,-19.625,19.625,incongruent,semantic,-13.125,13.125,-0.2,-1.2890469758114969,-0.31615588790111987,1
0.0,affective,-1,Assured,Uneasy,Uneasy,Assured,0.0015029907226562,1.0,1.0,0.0015029907226562,-6.5,6.5,incongruent,semantic,0.0,0.0,0.0,-0.20305865952839,1.2763765313404844e-18,1
11.6,affective,-1,Assured,Uneasy,Uneasy,Assured,0.90625,0.09521484375,0.09521484375,0.90625,2.25,-2.25,incongruent,semantic,8.75,-8.75,0.2,0.5209335513270146,0.31615588790111987,1
23.2,affective,-1,Assured,Uneasy,Uneasy,Assured,0.90625,0.09521484375,0.09521484375,0.90625,2.25,-2.25,incongruent,semantic,8.75,-8.75,0.4,0.5209335513270146,0.6323117758022397,1
34.8,affective,-1,Assured,Uneasy,Uneasy,Assured,0.376953125,0.62109375,0.62109375,0.376953125,-0.5,0.5,incongruent,semantic,6.0,-6.0,0.6,0.29339314220103024,0.9484676637033594,1
46.4,affective,-1,Assured,Uneasy,Uneasy,Assured,0.02294921875,0.9765625,0.9765625,0.02294921875,-3.75,3.75,incongruent,semantic,2.75,-2.75,0.8,0.02448174959759428,1.2646235516044795,1
58.0,affective,-1,Assured,Uneasy,Uneasy,Assured,0.003173828125,0.99609375,0.99609375,0.003173828125,-5.75,5.75,incongruent,semantic,0.75,-0.75,1.0,-0.14100218431221248,1.5807794395055992,1
-41.9,affective,1,Moved,Indifferent,Moved,Indifferent,9.049472282640636e-11,1.0,9.049472282640636e-11,1.0,-23.125,-23.125,congruent,semantic,-14.375,-14.375,-1.0,-1.5786438601536585,-1.5807794395055992,1
-33.52,affective,1,Moved,Indifferent,Moved,Indifferent,3.3423930290155106e-11,1.0,3.3423930290155106e-11,1.0,-24.125,-24.125,congruent,semantic,-15.375,-15.375,-0.8,-1.661385827108562,-1.2646235516044795,1
-25.14,affective,1,Moved,Indifferent,Moved,Indifferent,8.003553375601767e-11,1.0,8.003553375601767e-11,1.0,-23.25,-23.25,congruent,semantic,-14.5,-14.5,-0.6,-1.5889866060230216,-0.9484676637033594,1
-16.76,affective,1,Moved,Indifferent,Moved,Indifferent,6.693881005048752e-10,1.0,6.693881005048752e-10,1.0,-21.125,-21.125,congruent,semantic,-12.375,-12.375,-0.4,-1.413159926243852,-0.6323117758022397,1
-8.38,affective,1,Moved,Indifferent,Moved,Indifferent,7.729977369308473e-08,1.0,7.729977369308473e-08,1.0,-16.375,-16.375,congruent,semantic,-7.625,-7.625,-0.2,-1.0201355832080607,-0.31615588790111987,1
0.0,affective,1,Moved,Indifferent,Moved,Indifferent,0.0001583099365234,1.0,0.0001583099365234,1.0,-8.75,-8.75,congruent,semantic,0.0,0.0,0.0,-0.3892280851769226,1.2763765313404844e-18,1
11.6,affective,1,Moved,Indifferent,Moved,Indifferent,0.6796875,0.3203125,0.6796875,0.3203125,0.75,0.75,congruent,semantic,9.5,9.5,0.2,0.3968206008946595,0.31615588790111987,1
23.2,affective,1,Moved,Indifferent,Moved,Indifferent,0.984375,0.0140380859375,0.984375,0.0140380859375,4.25,4.25,congruent,semantic,13.0,13.0,0.4,0.6864174852368213,0.6323117758022397,1
34.8,affective,1,Moved,Indifferent,Moved,Indifferent,0.99609375,0.002471923828125,0.99609375,0.002471923828125,6.0,6.0,congruent,semantic,14.75,14.75,0.6,0.8312159274079023,0.9484676637033594,1
46.4,affective,1,Moved,Indifferent,Moved,Indifferent,1.0,0.0004310607910156,1.0,0.0004310607910156,7.75,7.75,congruent,semantic,16.5,16.5,0.8,0.9760143695789831,1.2646235516044795,1
58.0,affective,1,Moved,Indifferent,Moved,Indifferent,1.0,0.0002613067626953,1.0,0.0002613067626953,8.25,8.25,congruent,semantic,17.0,17.0,1.0,1.017385353056435,1.5807794395055992,1
-41.9,affective,-1,Moved,Indifferent,Indifferent,Moved,2.0236257114447653e-11,1.0,1.0,2.0236257114447653e-11,-24.625,24.625,incongruent,semantic,-11.0,11.0,-1.0,-1.7027568105860136,-1.5807794395055992,1
-33.52,affective,-1,Moved,Indifferent,Indifferent,Moved,1.4915713109076023e-10,1.0,1.0,1.4915713109076023e-10,-22.625,22.625,incongruent,semantic,-9.0,9.0,-0.8,-1.537272876676207,-1.2646235516044795,1
-25.14,affective,-1,Moved,Indifferent,Indifferent,Moved,8.585629984736443e-10,1.0,1.0,8.585629984736443e-10,-20.875,20.875,incongruent,semantic,-7.25,7.25,-0.6,-1.3924744345051259,-0.9484676637033594,1
-16.76,affective,-1,Moved,Indifferent,Indifferent,Moved,3.841705620288849e-09,1.0,1.0,3.841705620288849e-09,-19.375,19.375,incongruent,semantic,-5.75,5.75,-0.4,-1.2683614840727708,-0.6323117758022397,1
-8.38,affective,-1,Moved,Indifferent,Indifferent,Moved,1.1874362826347353e-08,1.0,1.0,1.1874362826347353e-08,-18.25,18.25,incongruent,semantic,-4.625,4.625,-0.2,-1.1752767712485046,-0.31615588790111987,1
0.0,affective,-1,Moved,Indifferent,Indifferent,Moved,1.2069940567016602e-06,1.0,1.0,1.2069940567016602e-06,-13.625,13.625,incongruent,semantic,0.0,0.0,0.0,-0.7925951740820765,1.2763765313404844e-18,1
11.6,affective,-1,Moved,Indifferent,Indifferent,Moved,0.5,0.5,0.5,0.5,0.0,0.0,incongruent,semantic,13.625,-13.625,0.2,0.33476412567848196,0.31615588790111987,1
23.2,affective,-1,Moved,Indifferent,Indifferent,Moved,0.9921875,0.00860595703125,0.00860595703125,0.9921875,4.75,-4.75,incongruent,semantic,18.375,-18.375,0.4,0.727788468714273,0.6323117758022397,1
34.8,affective,-1,Moved,Indifferent,Indifferent,Moved,1.0,0.0011672973632812,0.0011672973632812,1.0,6.75,-6.75,incongruent,semantic,20.375,-20.375,0.6,0.8932724026240798,0.9484676637033594,1
46.4,affective,-1,Moved,Indifferent,Indifferent,Moved,1.0,0.000335693359375,0.000335693359375,1.0,8.0,-8.0,incongruent,semantic,21.625,-21.625,0.8,0.996699861317709,1.2646235516044795,1
58.0,affective,-1,Moved,Indifferent,Indifferent,Moved,1.0,0.0002613067626953,0.0002613067626953,1.0,8.25,-8.25,incongruent,semantic,21.875,-21.875,1.0,1.017385353056435,1.5807794395055992,1
-41.9,affective,1,Relaxed,Tense,Relaxed,Tense,0.00299072265625,0.734375,0.00299072265625,0.734375,-5.5,-5.5,congruent,semantic,-2.25,-2.25,-1.0,-0.12031669257348662,-1.5807794395055992,1
-33.52,affective,1,Relaxed,Tense,Relaxed,Tense,0.0001583099365234,0.99609375,0.0001583099365234,0.99609375,-8.75,-8.75,congruent,semantic,-5.5,-5.5,-0.8,-0.3892280851769226,-1.2646235516044795,1
-25.14,affective,1,Relaxed,Tense,Relaxed,Tense,6.973743438720703e-06,1.0,6.973743438720703e-06,1.0,-11.875,-11.875,congruent,semantic,-8.625,-8.625,-0.6,-0.6477967319109956,-0.9484676637033594,1
-16.76,affective,1,Relaxed,Tense,Relaxed,Tense,7.867813110351562e-06,1.0,7.867813110351562e-06,1.0,-11.75,-11.75,congruent,semantic,-8.5,-8.5,-0.4,-0.6374539860416327,-0.6323117758022397,1
-8.38,affective,1,Relaxed,Tense,Relaxed,Tense,0.0001792907714843,1.0,0.0001792907714843,1.0,-8.625,-8.625,congruent,semantic,-5.375,-5.375,-0.2,-0.3788853393075597,-0.31615588790111987,1
0.0,affective,1,Relaxed,Tense,Relaxed,Tense,0.037353515625,0.9609375,0.037353515625,0.9609375,-3.25,-3.25,congruent,semantic,0.0,0.0,0.0,0.06585273307504597,1.2763765313404844e-18,1
11.6,affective,1,Relaxed,Tense,Relaxed,Tense,0.90625,0.09521484375,0.90625,0.09521484375,2.25,2.25,congruent,semantic,5.5,5.5,0.2,0.5209335513270146,0.31615588790111987,1
23.2,affective,1,Relaxed,Tense,Relaxed,Tense,0.984375,0.0140380859375,0.984375,0.0140380859375,4.25,4.25,congruent,semantic,7.5,7.5,0.4,0.6864174852368213,0.6323117758022397,1
34.8,affective,1,Relaxed,Tense,Relaxed,Tense,0.99609375,0.003173828125,0.99609375,0.003173828125,5.75,5.75,congruent,semantic,9.0,9.0,0.6,0.8105304356691765,0.9484676637033594,1
46.4,affective,1,Relaxed,Tense,Relaxed,Tense,1.0,0.0005531311035156,1.0,0.0005531311035156,7.5,7.5,congruent,semantic,10.75,10.75,0.8,0.9553288778402573,1.2646235516044795,1
58.0,affective,1,Relaxed,Tense,Relaxed,Tense,1.0,0.000335693359375,1.0,0.000335693359375,8.0,8.0,congruent,semantic,11.25,11.25,1.0,0.996699861317709,1.5807794395055992,1
-41.9,affective,-1,Relaxed,Tense,Tense,Relaxed,1.4230608940124512e-06,0.2314453125,0.2314453125,1.4230608940124512e-06,-12.0,12.0,incongruent,semantic,-12.0,12.0,-1.0,-0.6581394777803585,-1.5807794395055992,1
-33.52,affective,-1,Relaxed,Tense,Tense,Relaxed,0.0001907348632812,0.345703125,0.345703125,0.0001907348632812,-7.5,7.5,incongruent,semantic,-7.5,7.5,-0.8,-0.2858006264832934,-1.2646235516044795,1
-25.14,affective,-1,Relaxed,Tense,Tense,Relaxed,0.006744384765625,0.77734375,0.77734375,0.006744384765625,-4.75,4.75,incongruent,semantic,-4.75,4.75,-0.6,-0.058260217357309095,-0.9484676637033594,1
-16.76,affective,-1,Relaxed,Tense,Tense,Relaxed,0.0751953125,0.9140625,0.9140625,0.0751953125,-2.5,2.5,incongruent,semantic,-2.5,2.5,-0.4,0.12790920829122351,-0.6323117758022397,1
-8.38,affective,-1,Relaxed,Tense,Tense,Relaxed,0.3203125,0.6796875,0.6796875,0.3203125,-0.75,0.75,incongruent,semantic,-0.75,0.75,-0.2,0.2727076504623044,-0.31615588790111987,1
0.0,affective,-1,Relaxed,Tense,Tense,Relaxed,0.5,0.5,0.5,0.5,0.0,0.0,incongruent,semantic,0.0,0.0,0.0,0.33476412567848196,1.2763765313404844e-18,1
11.6,affective,-1,Relaxed,Tense,Tense,Relaxed,0.62109375,0.376953125,0.376953125,0.62109375,0.5,-0.5,incongruent,semantic,0.5,-0.5,0.2,0.3761351091559336,0.31615588790111987,1
23.2,affective,-1,Relaxed,Tense,Tense,Relaxed,0.62109375,0.376953125,0.376953125,0.62109375,0.5,-0.5,incongruent,semantic,0.5,-0.5,0.4,0.3761351091559336,0.6323117758022397,1
34.8,affective,-1,Relaxed,Tense,Tense,Relaxed,0.4375,0.5625,0.5625,0.4375,-0.25,0.25,incongruent,semantic,-0.25,0.25,0.6,0.3140786339397561,0.9484676637033594,1
46.4,affective,-1,Relaxed,Tense,Tense,Relaxed,0.26953125,0.73046875,0.73046875,0.26953125,-1.0,1.0,incongruent,semantic,-1.0,1.0,0.8,0.2520221587235786,1.2646235516044795,1
58.0,affective,-1,Relaxed,Tense,Tense,Relaxed,0.1826171875,0.81640625,0.81640625,0.1826171875,-1.5,1.5,incongruent,semantic,-1.5,1.5,1.0,0.21065117524612686,1.5807794395055992,1
-41.9,affective,1,Expectant,Weary,Expectant,Weary,0.0002336502075195,0.01123046875,0.0002336502075195,0.01123046875,-3.875,-3.875,congruent,semantic,1.625,1.625,-1.0,0.01413900372823136,-1.5807794395055992,1
-33.52,affective,1,Expectant,Weary,Expectant,Weary,2.2351741790771484e-06,0.984375,2.2351741790771484e-06,0.984375,-13.0,-13.0,congruent,semantic,-7.5,-7.5,-0.8,-0.7408814447352619,-1.2646235516044795,1
-25.14,affective,1,Expectant,Weary,Expectant,Weary,1.7229467630386353e-08,1.0,1.7229467630386353e-08,1.0,-17.875,-17.875,congruent,semantic,-12.375,-12.375,-0.6,-1.1442485336404158,-0.9484676637033594,1
-16.76,affective,1,Expectant,Weary,Expectant,Weary,2.5145709514617923e-08,1.0,2.5145709514617923e-08,1.0,-17.5,-17.5,congruent,semantic,-12.0,-12.0,-0.4,-1.113220296032327,-0.6323117758022397,1
-8.38,affective,1,Expectant,Weary,Expectant,Weary,3.725290298461914e-06,1.0,3.725290298461914e-06,1.0,-12.5,-12.5,congruent,semantic,-7.0,-7.0,-0.2,-0.6995104612578101,-0.31615588790111987,1
0.0,affective,1,Expectant,Weary,Expectant,Weary,0.004058837890625,0.99609375,0.004058837890625,0.99609375,-5.5,-5.5,congruent,semantic,0.0,0.0,0.0,-0.12031669257348662,1.2763765313404844e-18,1
11.6,affective,1,Expectant,Weary,Expectant,Weary,0.73046875,0.26953125,0.73046875,0.26953125,1.0,1.0,congruent,semantic,6.5,6.5,0.2,0.41750609263338534,0.31615588790111987,1
23.2,affective,1,Expectant,Weary,Expectant,Weary,0.9921875,0.00860595703125,0.9921875,0.00860595703125,4.75,4.75,congruent,semantic,10.25,10.25,0.4,0.727788468714273,0.6323117758022397,1
34.8,affective,1,Expectant,Weary,Expectant,Weary,1.0,0.0005531311035156,1.0,0.0005531311035156,7.5,7.5,congruent,semantic,13.0,13.0,0.6,0.9553288778402573,0.9484676637033594,1
46.4,affective,1,Expectant,Weary,Expectant,Weary,1.0,3.528594970703125e-05,1.0,3.528594970703125e-05,10.25,10.25,congruent,semantic,15.75,15.75,0.8,1.1828692869662416,1.2646235516044795,1
58.0,affective,1,Expectant,Weary,Expectant,Weary,1.0,3.725290298461914e-06,1.0,3.725290298461914e-06,12.5,12.5,congruent,semantic,18.0,18.0,1.0,1.3690387126147743,1.5807794395055992,1
-41.9,affective,-1,Expectant,Weary,Weary,Expectant,2.486899575160351e-12,0.75390625,0.75390625,2.486899575160351e-12,-26.4375,26.4375,incongruent,semantic,-28.4375,28.4375,-1.0,-1.852726625691776,-1.5807794395055992,1
-33.52,affective,-1,Expectant,Weary,Weary,Expectant,4.376943252282217e-12,0.96875,0.96875,4.376943252282217e-12,-26.125,26.125,incongruent,semantic,-28.125,28.125,-0.8,-1.8268697610183686,-1.2646235516044795,1
-25.14,affective,-1,Expectant,Weary,Weary,Expectant,4.843059286940843e-11,1.0,1.0,4.843059286940843e-11,-23.75,23.75,incongruent,semantic,-25.75,25.75,-0.6,-1.6303575895004732,-0.9484676637033594,1
-16.76,affective,-1,Expectant,Weary,Weary,Expectant,6.007030606269836e-08,1.0,1.0,6.007030606269836e-08,-16.625,16.625,incongruent,semantic,-18.625,18.625,-0.4,-1.0408210749467866,-0.6323117758022397,1
-8.38,affective,-1,Expectant,Weary,Weary,Expectant,0.004058837890625,0.99609375,0.99609375,0.004058837890625,-5.5,5.5,incongruent,semantic,-7.5,7.5,-0.2,-0.12031669257348662,-0.31615588790111987,1
0.0,affective,-1,Expectant,Weary,Weary,Expectant,0.87890625,0.119140625,0.119140625,0.87890625,2.0,-2.0,incongruent,semantic,0.0,0.0,0.0,0.5002480595882887,1.2763765313404844e-18,1
11.6,affective,-1,Expectant,Weary,Weary,Expectant,0.9921875,0.006683349609375,0.006683349609375,0.9921875,5.0,-5.0,incongruent,semantic,3.0,-3.0,0.2,0.7484739604529989,0.31615588790111987,1
23.2,affective,-1,Expectant,Weary,Weary,Expectant,0.9921875,0.006683349609375,0.006683349609375,0.9921875,5.0,-5.0,incongruent,semantic,3.0,-3.0,0.4,0.7484739604529989,0.6323117758022397,1
34.8,affective,-1,Expectant,Weary,Weary,Expectant,0.9765625,0.02294921875,0.02294921875,0.9765625,3.75,-3.75,incongruent,semantic,1.75,-1.75,0.6,0.6450465017593696,0.9484676637033594,1
46.4,affective,-1,Expectant,Weary,Weary,Expectant,0.87890625,0.119140625,0.119140625,0.87890625,2.0,-2.0,incongruent,semantic,0.0,0.0,0.8,0.5002480595882887,1.2646235516044795,1
58.0,affective,-1,Expectant,Weary,Weary,Expectant,0.5,0.5,0.5,0.5,0.0,0.0,incongruent,semantic,-2.0,2.0,1.0,0.33476412567848196,1.5807794395055992,1
-41.9,affective,1,Joyful,Angry,Joyful,Angry,1.396983861923218e-07,0.0006866455078125,1.396983861923218e-07,0.0006866455078125,-8.5,-8.5,congruent,semantic,-6.0,-6.0,-1.0,-0.36854259343819673,-1.5807794395055992,1
-33.52,affective,1,Joyful,Angry,Joyful,Angry,8.009374141693115e-08,0.04541015625,8.009374141693115e-08,0.04541015625,-13.25,-13.25,congruent,semantic,-10.75,-10.75,-0.8,-0.7615669364739878,-1.2646235516044795,1
-25.14,affective,1,Joyful,Angry,Joyful,Angry,5.587935447692872e-08,0.9296875,5.587935447692872e-08,0.9296875,-16.625,-16.625,congruent,semantic,-14.125,-14.125,-0.6,-1.0408210749467866,-0.9484676637033594,1
-16.76,affective,1,Joyful,Angry,Joyful,Angry,3.8370490074157725e-07,0.9765625,3.8370490074157725e-07,0.9765625,-14.75,-14.75,congruent,semantic,-12.25,-12.25,-0.4,-0.8856798869063428,-0.6323117758022397,1
-8.38,affective,1,Joyful,Angry,Joyful,Angry,3.600120544433594e-05,0.90234375,3.600120544433594e-05,0.90234375,-10.125,-10.125,congruent,semantic,-7.625,-7.625,-0.2,-0.5029982897399148,-0.31615588790111987,1
0.0,affective,1,Joyful,Angry,Joyful,Angry,0.0615234375,0.75,0.0615234375,0.75,-2.5,-2.5,congruent,semantic,0.0,0.0,0.0,0.12790920829122351,1.2763765313404844e-18,1
11.6,affective,1,Joyful,Angry,Joyful,Angry,0.9765625,0.0084228515625,0.9765625,0.0084228515625,4.75,4.75,congruent,semantic,7.25,7.25,0.2,0.727788468714273,0.31615588790111987,1
23.2,affective,1,Joyful,Angry,Joyful,Angry,1.0,0.0005531311035156,1.0,0.0005531311035156,7.5,7.5,congruent,semantic,10.0,10.0,0.4,0.9553288778402573,0.6323117758022397,1
34.8,affective,1,Joyful,Angry,Joyful,Angry,1.0,7.486343383789062e-05,1.0,7.486343383789062e-05,9.5,9.5,congruent,semantic,12.0,12.0,0.6,1.1208128117500642,0.9484676637033594,1
46.4,affective,1,Joyful,Angry,Joyful,Angry,1.0,1.2993812561035156e-05,1.0,1.2993812561035156e-05,11.25,11.25,congruent,semantic,13.75,13.75,0.8,1.265611253921145,1.2646235516044795,1
58.0,affective,1,Joyful,Angry,Joyful,Angry,1.0,4.231929779052734e-06,1.0,4.231929779052734e-06,12.375,12.375,congruent,semantic,14.875,14.875,1.0,1.3586959667454113,1.5807794395055992,1
-41.9,affective,-1,Joyful,Angry,Angry,Joyful,7.194245199571014e-14,0.0011520385742187,0.0011520385742187,7.194245199571014e-14,-23.5,23.5,incongruent,semantic,-7.0,7.0,-1.0,-1.6096720977617474,-1.5807794395055992,1
-33.52,affective,-1,Joyful,Angry,Angry,Joyful,6.750155989720953e-14,0.005157470703125,0.005157470703125,6.750155989720953e-14,-25.0625,25.0625,incongruent,semantic,-8.5625,8.5625,-0.8,-1.7389564211287838,-1.2646235516044795,1
-25.14,affective,-1,Joyful,Angry,Angry,Joyful,4.1033842990145786e-13,0.21875,0.21875,4.1033842990145786e-13,-27.0,27.0,incongruent,semantic,-10.5,10.5,-0.6,-1.899268982103909,-0.9484676637033594,1
-16.76,affective,-1,Joyful,Angry,Angry,Joyful,1.2647660696529785e-12,0.98046875,0.98046875,1.2647660696529785e-12,-27.375,27.375,incongruent,semantic,-10.875,10.875,-0.4,-1.9302972197119979,-0.6323117758022397,1
-8.38,affective,-1,Joyful,Angry,Angry,Joyful,2.592059900052845e-11,1.0,1.0,2.592059900052845e-11,-24.375,24.375,incongruent,semantic,-7.875,7.875,-0.2,-1.6820713188472878,-0.31615588790111987,1
0.0,affective,-1,Joyful,Angry,Angry,Joyful,6.798654794692993e-08,1.0,1.0,6.798654794692993e-08,-16.5,16.5,incongruent,semantic,0.0,0.0,0.0,-1.0304783290774238,1.2763765313404844e-18,1
11.6,affective,-1,Joyful,Angry,Angry,Joyful,0.008544921875,0.98828125,0.98828125,0.008544921875,-4.75,4.75,incongruent,semantic,11.75,-11.75,0.2,-0.058260217357309095,0.31615588790111987,1
23.2,affective,-1,Joyful,Angry,Angry,Joyful,0.04736328125,0.953125,0.953125,0.04736328125,-3.0,3.0,incongruent,semantic,13.5,-13.5,0.4,0.08653822481377181,0.6323117758022397,1
34.8,affective,-1,Joyful,Angry,Angry,Joyful,0.04736328125,0.953125,0.953125,0.04736328125,-3.0,3.0,incongruent,semantic,13.5,-13.5,0.6,0.08653822481377181,0.9484676637033594,1
46.4,affective,-1,Joyful,Angry,Angry,Joyful,0.04736328125,0.953125,0.953125,0.04736328125,-3.0,3.0,incongruent,semantic,13.5,-13.5,0.8,0.08653822481377181,1.2646235516044795,1
58.0,affective,-1,Joyful,Angry,Angry,Joyful,0.07568359375,0.92578125,0.92578125,0.07568359375,-2.5,2.5,incongruent,semantic,14.0,-14.0,1.0,0.12790920829122351,1.5807794395055992,1
-41.9,affective,1,Hopeful,Despairing,Hopeful,Despairing,2.8288923203945163e-08,0.9921875,2.8288923203945163e-08,0.9921875,-17.375,-17.375,congruent,semantic,-23.125,-23.125,-1.0,-1.1028775501629642,-1.5807794395055992,1
-33.52,affective,1,Hopeful,Despairing,Hopeful,Despairing,7.566995918750762e-10,1.0,7.566995918750762e-10,1.0,-21.0,-21.0,congruent,semantic,-26.75,-26.75,-0.8,-1.4028171803744889,-1.2646235516044795,1
-25.14,affective,1,Hopeful,Despairing,Hopeful,Despairing,1.318767317570746e-10,0.99609375,1.318767317570746e-10,0.99609375,-22.75,-22.75,congruent,semantic,-28.5,-28.5,-0.6,-1.5476156225455697,-0.9484676637033594,1
-16.76,affective,1,Hopeful,Despairing,Hopeful,Despairing,1.3271346688270569e-08,0.98828125,1.3271346688270569e-08,0.98828125,-18.125,-18.125,congruent,semantic,-23.875,-23.875,-0.4,-1.1649340253791416,-0.6323117758022397,1
-8.38,affective,1,Hopeful,Despairing,Hopeful,Despairing,0.0018997192382812,0.984375,0.0018997192382812,0.984375,-6.25,-6.25,congruent,semantic,-12.0,-12.0,-0.2,-0.18237316778966417,-0.31615588790111987,1
0.0,affective,1,Hopeful,Despairing,Hopeful,Despairing,0.9921875,0.0031585693359375,0.9921875,0.0031585693359375,5.75,5.75,congruent,semantic,0.0,0.0,0.0,0.8105304356691765,1.2763765313404844e-18,1
11.6,affective,1,Hopeful,Despairing,Hopeful,Despairing,1.0,1.0477378964424132e-08,1.0,1.0477378964424132e-08,18.375,18.375,congruent,semantic,12.625,12.625,0.2,1.8551477684748316,0.31615588790111987,1
23.2,affective,1,Hopeful,Despairing,Hopeful,Despairing,1.0,2.3283064365386963e-09,1.0,2.3283064365386963e-09,19.875,19.875,congruent,semantic,14.125,14.125,0.4,1.9792607189071867,0.6323117758022397,1
34.8,affective,1,Hopeful,Despairing,Hopeful,Despairing,1.0,4.274625098332763e-11,1.0,4.274625098332763e-11,23.875,23.875,congruent,semantic,18.125,18.125,0.6,2.3102285867268,0.9484676637033594,1
46.4,affective,1,Hopeful,Despairing,Hopeful,Despairing,1.0,4.519051799434237e-12,1.0,4.519051799434237e-12,26.125,26.125,congruent,semantic,20.375,20.375,0.8,2.496398012375333,1.2646235516044795,1
58.0,affective,1,Hopeful,Despairing,Hopeful,Despairing,1.0,2.415845301584341e-12,1.0,2.415845301584341e-12,26.75,26.75,congruent,semantic,21.0,21.0,1.0,2.5481117417221473,1.5807794395055992,1
-41.9,affective,-1,Hopeful,Despairing,Despairing,Hopeful,7.239577826112509e-10,0.84375,0.84375,7.239577826112509e-10,-20.875,20.875,incongruent,semantic,-28.375,28.375,-1.0,-1.3924744345051259,-1.5807794395055992,1
-33.52,affective,-1,Hopeful,Despairing,Despairing,Hopeful,1.076841726899147e-09,0.98046875,0.98046875,1.076841726899147e-09,-20.625,20.625,incongruent,semantic,-28.125,28.125,-0.8,-1.3717889427664,-1.2646235516044795,1
-25.14,affective,-1,Hopeful,Despairing,Despairing,Hopeful,1.3969838619232178e-09,0.98828125,0.98828125,1.3969838619232178e-09,-20.375,20.375,incongruent,semantic,-27.875,27.875,-0.6,-1.3511034510276743,-0.9484676637033594,1
-16.76,affective,-1,Hopeful,Despairing,Despairing,Hopeful,2.300366759300232e-07,0.8515625,0.8515625,2.300366759300232e-07,-15.125,15.125,incongruent,semantic,-22.625,22.625,-0.4,-0.9167081245144315,-0.6323117758022397,1
-8.38,affective,-1,Hopeful,Despairing,Despairing,Hopeful,0.185546875,0.50390625,0.50390625,0.185546875,-1.0,1.0,incongruent,semantic,-8.5,8.5,-0.2,0.2520221587235786,-0.31615588790111987,1
0.0,affective,-1,Hopeful,Despairing,Despairing,Hopeful,0.9921875,0.00054931640625,0.00054931640625,0.9921875,7.5,-7.5,incongruent,semantic,0.0,0.0,0.0,0.9553288778402573,1.2763765313404844e-18,1
11.6,affective,-1,Hopeful,Despairing,Despairing,Hopeful,1.0,0.0001583099365234,0.0001583099365234,1.0,8.75,-8.75,incongruent,semantic,1.25,-1.25,0.2,1.0587563365338866,0.31615588790111987,1
23.2,affective,-1,Hopeful,Despairing,Despairing,Hopeful,1.0,0.0005531311035156,0.0005531311035156,1.0,7.5,-7.5,incongruent,semantic,0.0,0.0,0.4,0.9553288778402573,0.6323117758022397,1
34.8,affective,-1,Hopeful,Despairing,Despairing,Hopeful,0.99609375,0.004058837890625,0.004058837890625,0.99609375,5.5,-5.5,incongruent,semantic,-2.0,2.0,0.6,0.7898449439304506,0.9484676637033594,1
46.4,affective,-1,Hopeful,Despairing,Despairing,Hopeful,0.96875,0.029296875,0.029296875,0.96875,3.5,-3.5,incongruent,semantic,-4.0,4.0,0.8,0.6243610100206438,1.2646235516044795,1
